132,126,104,129,128,127,118,139,112,117,106,115,133,134,137,135,138,125,140,136,121,105,109,107,116,119,111,142,141,113,131,130,108,110,102,103,122,124,120,123,114,151,152,153,161,162,163,164,32,26,4,29,28,27,18,39,12,17,6,15,33,34,37,35,38,25,40,36,21,5,9,7,16,19,11,42,41,13,31,30,8,10,2,3,22,24,20,23,14,51,52,53,61,62,63,64
-1,38.3158,-1,64.5235,61.2819,55.1779,76.9622,49.2673,-1,-1,57.3559,38.8151,-1,60.5101,70.3241,62.8932,-1,67.0419,55.318,-1,79.8793,73.3377,78.4512,76.6518,90.5512,69.2995,51.45,-1,-1,57.7755,-1,49.5312,58.6974,-1,60.1736,51.7949,54.7199,-1,-1,-1,-1,-1,67.7999,-1,-1,-1,-1,-1,95.3779,104.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,103.335,-1,105.123,106.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105.616,114.16,-1,-1,117.157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.3158,-1,55.1508,72.8877,59.5715,54.7831,90.0151,59.1711,-1,-1,66.49,47.3508,59.2368,54.9323,66.8228,59.5855,63.9566,80.9881,65.9172,-1,94.4942,82.5623,94.5475,94.8737,105.149,82.2231,54.0683,65.8603,73.6578,73.3081,61.4707,49.0302,54.5066,51.3417,64.952,48.1394,50.2514,-1,-1,-1,-1,-1,67.84,42.4053,-1,-1,-1,-1,99.3802,105.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,109.561,-1,106.878,109.138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107.628,117.249,-1,130.916,119.966,109.494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,55.1508,-1,75.4761,82.6088,-1,59.1263,-1,61.2634,48.3753,32.8052,37.3364,-1,86.6347,-1,89.1263,-1,74.9881,77.6329,-1,67.9354,48.8351,66.5164,60.7679,76.5661,69.7805,53.7213,-1,-1,-1,-1,-1,67.3123,64.1432,43.7731,56.6941,65.6666,91.6297,102.929,96.163,98.1156,41.8368,73.6041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64.5235,72.8877,75.4761,-1,75.0632,69.4836,58.1556,62.2019,67.6151,79.9359,76.3577,70.166,64.0466,86.4606,87.7873,77.8029,80.0174,57.4286,55.2537,57.0688,64.1017,82.1127,69.2789,76.9169,69.606,63.8505,85.0783,58.6541,54.2321,61.8129,76.0212,75.1583,99.6368,96.5427,93.6043,92.6854,92.1679,-1,114.872,106.309,-1,66.5797,85.8203,66.9048,49.5465,64.4639,-1,67.6165,-1,-1,-1,57.0857,83.7832,-1,62.6735,-1,-1,-1,92.7603,87.1402,82.9206,98.3217,99.1769,94.4562,95.7379,78.3584,75.8083,-1,79.487,85.897,81.4096,80.2709,88.4881,80.6358,104.453,81.1577,79.1809,79.7179,-1,-1,-1,-1,112.416,-1,107.477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61.2819,59.5715,82.6088,75.0632,-1,37.2866,106.833,76.1355,105.948,58.3337,94.562,73.0117,61.743,51.8172,50.0719,38.0002,47.5313,95.894,71.2823,97.2911,111.041,109.195,114.647,114.989,120.377,103.606,64.6238,68.253,73.6785,92.8723,62.0858,68.3938,66.1738,65.8125,90.0808,70.3296,54.7014,54.5275,63.1202,56.7259,67.8288,73.1022,59.3358,56.0392,78.7281,74.196,-1,-1,-1,-1,-1,84.9623,70.8517,57.7762,-1,92.3623,-1,-1,-1,98.5472,89.637,89.8839,91.3576,82.3256,90.1228,112.062,94.4023,-1,-1,-1,123.203,-1,-1,115.227,92.8278,90.5501,93.9125,108.349,-1,-1,99.9911,-1,-1,103.807,-1,-1,99.8225,97.7637,108.966,-1,-1,-1,92.7487,-1,-1,-1
55.1779,54.7831,-1,69.4836,37.2866,-1,97.2345,-1,-1,-1,85.2035,65.6472,-1,55.4322,55.3703,44.01,52.6341,92.4708,70.6676,-1,104.63,100.731,107.243,107.479,115.43,99.9513,52.0707,-1,-1,-1,-1,-1,62.0636,59.8151,77.4193,65.4611,51.7921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.5525,-1,-1,-1,-1,-1,-1,-1,-1,73.5124,76.5588,67.7547,73.7176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76.9622,90.0151,59.1263,58.1556,106.833,97.2345,-1,-1,-1,91.4604,48.5669,65.9796,-1,115.014,-1,-1,113.075,59.3037,77.5098,60.0361,34.3054,45.075,37.6038,37.902,43.8875,53.3112,95.2697,-1,-1,-1,-1,-1,107.509,105.587,83.3862,98.124,109.414,-1,142.577,134.77,-1,70.9114,108.069,77.3051,31.8954,51.7162,-1,29.4264,-1,-1,-1,54.2777,-1,-1,-1,-1,-1,-1,-1,79.2638,-1,-1,-1,-1,-1,-1,-1,-1,49.8595,56.823,-1,48.2536,60.0236,-1,110.893,-1,-1,-1,-1,-1,-1,-1,102.068,-1,124.363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49.2673,59.1711,-1,62.2019,76.1355,-1,-1,-1,-1,-1,-1,63.0616,44.2337,72.1703,79.775,75.3358,73.3631,53.0123,37.319,-1,78.2579,89.873,79.6549,91.9041,88.7908,61.8829,83.3611,46.5999,52.2483,51.8095,57.9936,52.2691,89.7036,86.9926,91.6615,82.5126,86.9491,-1,110.61,100.839,112.277,62.6294,87.5341,62.2803,59.8909,63.247,-1,-1,-1,-1,-1,-1,97.0278,-1,-1,-1,-1,-1,-1,-1,-1,113.285,114.376,107.22,110.639,101.268,96.4168,-1,-1,-1,-1,-1,-1,104.863,-1,99.1267,97.5165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,61.2634,67.6151,105.948,-1,-1,-1,-1,-1,53.4158,63.1198,-1,108.664,-1,-1,-1,54.3358,72.3322,-1,41.4254,55.3443,36.6722,49.1669,48.9561,43.4896,93.2581,84.9491,-1,44.6684,98.3301,83.8885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50.1375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,48.3753,79.9359,58.3337,-1,91.4604,-1,-1,-1,65.0879,50.8982,-1,68.1647,-1,64.4154,74.6344,89.1907,-1,-1,95.9745,79.4367,95.1872,92.436,109.087,90.3457,39.919,-1,-1,-1,-1,-1,50.9034,45.6968,55.0532,-1,44.8381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57.3559,66.49,32.8052,76.3577,94.562,85.2035,48.5669,-1,53.4158,65.0879,-1,42.9314,87.5963,96.6495,108.08,99.9415,102.517,71.9747,82.008,-1,61.4697,43.8408,60.3168,52.9018,69.5367,64.6973,64.9245,89.6527,-1,66.5963,96.771,85.5959,76.1083,74.6122,49.9539,67.191,78.0495,-1,-1,-1,-1,55.817,87.3142,56.3084,50.5706,33.8396,-1,42.7934,-1,-1,-1,86.5737,-1,-1,-1,-1,-1,-1,-1,112.08,-1,130.625,133.782,-1,-1,-1,-1,-1,90.221,100.897,-1,89.1391,101.266,-1,126.432,-1,-1,-1,-1,-1,-1,-1,132.396,-1,131.249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.8151,47.3508,37.3364,70.166,73.0117,65.6472,65.9796,63.0616,63.1198,50.8982,42.9314,-1,-1,74.199,85.8505,76.9202,82.4343,69.3381,66.7046,-1,70.6797,60.9944,70.8778,67.2117,79.7608,67.3414,50.4409,72.1845,74.542,61.0423,75.6361,64.6832,62.1466,57.138,52.0953,53.919,60.0969,-1,-1,-1,-1,45.9744,70.1872,39.9061,48.597,33.5471,-1,49.0183,102.381,111.597,-1,82.5397,95.6427,-1,82.1499,-1,-1,-1,112.291,107.945,-1,114.323,115.237,107.253,113.133,107.218,104.643,-1,102.348,105.482,-1,100.455,110.628,110.448,112.083,-1,-1,-1,-1,111.846,122.543,-1,126.83,122.543,115.479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,59.2368,-1,64.0466,61.743,-1,-1,44.2337,-1,-1,87.5963,-1,-1,62.9602,65.2303,59.0569,56.8002,67.9559,44.8943,-1,88.9058,98.295,92.3299,104.124,98.325,76.4499,78.2138,42.664,49.0898,66.5059,50.3305,55.0392,-1,-1,-1,-1,-1,-1,99.7193,89.61,-1,65.4142,80.7215,61.6713,-1,67.4918,-1,-1,-1,-1,-1,76.9634,89.4084,-1,-1,-1,-1,-1,-1,-1,97.7978,107.858,109.003,100.637,105.167,-1,-1,-1,108.205,-1,-1,-1,-1,107.514,112.697,96.5891,96.7355,-1,104.096,105.395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
